page_downloaded_day,population_current,ice_date_as_of_pop,page_id
2022-10-07,26056.0,2022-10-03,4bc576ccb21a8a38d57e52b2479463a7
2022-10-08,26056.0,2022-10-03,b775b7ccc6d183f1e5c7e570c76e6507
2022-10-09,26056.0,2022-10-03,ebabd633d5799e01551144d8057577d9
2022-10-10,26056.0,2022-10-03,33232e0a6acbfcec75b11792da57a258
2022-10-11,28434.0,2022-10-11,c22d3bf2c707ba138d455fd69305a07e
2022-10-12,28434.0,2022-10-11,225d42e9cad8bd7152eb2fa24422b3a5
2022-10-13,28434.0,2022-10-11,d603754cf5251fa1ab65b4e0e8d2ca34
2022-10-14,28434.0,2022-10-11,5611c2ec6f6fc20cdbc8f252251d6865
2022-10-15,28434.0,2022-10-11,4f3ddd2e59c3c19414149676171a3d67
2022-10-16,28434.0,2022-10-11,d828c4a649fe95a592c429894cbab1ee
2022-10-17,28067.0,2022-10-14,1047d2aa9908c25c5d51e332459698b3
2022-10-18,28067.0,2022-10-14,3febea8a0501809b822679fed9538382
2022-10-19,28067.0,2022-10-14,82deaa44800aeabb92358630bcc934bf
2022-10-20,28067.0,2022-10-14,0acb6f25008e8a648f56c19fb5617bfb
2022-10-21,28067.0,2022-10-14,78f7dca5c7cbfd6222b0fc7b595fd7cf
2022-10-22,28067.0,2022-10-14,8c119b0420abdcf13897356580f63a18
2022-10-23,28067.0,2022-10-14,6e7355a82bd1b170d339d744ab69c05c
2022-10-24,30111.0,2022-10-24,24d4b7674a4240f544e03ea3eeb73d67
2022-10-25,30111.0,2022-10-24,ceba38eb4134fd7f0a69b347a786b740
2022-10-26,30111.0,2022-10-24,0181455e1554af5b5920328f2a62acef
2022-10-27,30111.0,2022-10-24,325656c41f0c6ef48133ee4fcbfdb28a
2022-10-28,30111.0,2022-10-24,cec9b1bc6f680d47480ebff84cb6bea4
2022-10-29,30111.0,2022-10-24,673c377f0915a34ce32a3dfa2aeb9258
2022-10-30,30111.0,2022-10-24,d12ce433b7eebd3208264c899156744b
2022-10-31,30755.0,2022-10-31,ab98d72bff8af29543e6b0d441926ef3
2022-11-01,30755.0,2022-10-31,7952a092b954d54829a9e48680164f37
2022-11-02,30755.0,2022-10-31,508c0363f66a3808b923f94164d08eed
2022-11-03,30755.0,2022-10-31,ab5966128b54b3cc7cce42c4273e0fea
2022-11-04,30755.0,2022-10-31,a47bec3d5fd46490dd6fc898a75f6875
2022-11-05,30755.0,2022-10-31,9bfcaa186db67fe78bee4088bc88c25f
2022-11-06,30755.0,2022-10-31,3e9888b03f84952842d491a2a8154c57
2022-11-07,29968.0,2022-11-07,dd76b4c68b2a22ffd2fd79e49affc90c
2022-11-08,29968.0,2022-11-07,16733e4cdc11445aab9fbd7dba2fbe0d
2022-11-09,29968.0,2022-11-07,8c9002455c08506cfc9c2dcec06d8073
2022-11-10,29968.0,2022-11-07,0234c411c53aa1208ed2eaa534f381e4
2022-11-11,29968.0,2022-11-07,cf15d958421d0aa6b4cbaf15969032b9
2022-11-12,29968.0,2022-11-07,320cc0156e3b0cb51722031923af7dfd
2022-11-13,29968.0,2022-11-07,4f4e0afb0fa81c1fa800f3b9dc5018b2
2022-11-14,29968.0,2022-11-07,f6a3bb90d3a7dec842d2ee72c23cd896
2022-11-15,29968.0,2022-11-07,0eab94edff685b17017f16818af0fbfd
2022-11-16,29968.0,2022-11-07,e89426b74b045219d329e005b647b35d
2022-11-17,29968.0,2022-11-07,953cb59d0b9f5de6e2dcb859a9f96010
2022-11-18,29968.0,2022-11-07,a93c00a84859a728a25c7cd40a08a3de
2022-11-19,29968.0,2022-11-07,8a5433336cce4af27cb10b3700309a1b
2022-11-20,29968.0,2022-11-07,09f14fc6bbc980ebf770337b14045029
2022-11-21,30485.0,2022-11-21,f2caed897869f536692c8abc346a0716
2022-11-22,30485.0,2022-11-21,c055723626de3e9878fa370e300bacb5
2022-11-23,30485.0,2022-11-21,95c297b8fde7657f9cbcbbd13bad2b85
2022-11-24,30485.0,2022-11-21,58c257fbe2fd4f1b8c9140b480a45f2d
2022-11-25,30485.0,2022-11-21,e5a90f76e6739de1b8bbf2e5707b4635
2022-11-26,30485.0,2022-11-21,886b35df0d2fd99c152f4c0c43b7d02e
2022-11-27,30485.0,2022-11-21,a3e868e8da9b158de1db09274ba5124f
2022-11-28,30485.0,2022-11-21,fc2d89893e9efd3e1a889d8bd2b663ef
2022-11-29,30485.0,2022-11-21,62e71d3f40b61dfeea469abe4cb58a97
2022-11-30,30485.0,2022-11-21,1600f880a3953fd15817d681e4656ae8
2022-12-01,30485.0,2022-11-21,33cc069c38903d87b0e3039902702650
2022-12-02,30485.0,2022-11-21,9209df18fb4b330356be155e927602fc
2022-12-03,30485.0,2022-11-21,ae97889e232b2e82c468b17cfaa58c2a
2022-12-04,30485.0,2022-11-21,6f05cc0352d433e85c54e7e88beee60c
2022-12-05,30485.0,2022-11-21,f74fed34deb5a9943dde36ef117ac1dc
2022-12-06,30485.0,2022-11-21,90fdfdb445d3caad65a97e2a62d8d8da
2022-12-07,30485.0,2022-11-21,fa7e42613a20adeec4b6bd1904bd4cb9
2022-12-08,30485.0,2022-11-21,a1d27a82bb3c24763c884094b4f70aac
2022-12-09,30485.0,2022-11-21,9b3ce6200620a4dce562efa2d137c735
2022-12-10,30485.0,2022-11-21,1779192d04a70be4c38ad3993f42a1f5
2022-12-11,30485.0,2022-11-21,4ccb224ce30577fb49dbc1c5273cc6db
2022-12-12,27453.0,2022-12-12,9c3745b36441c0c77122e4ccc7e2e153
2022-12-13,27453.0,2022-12-12,9a9aa883f7c5589b442eb9c1a91f6242
2022-12-14,27453.0,2022-12-12,46853da64088991ee59f6b26a3fba84e
2022-12-15,27453.0,2022-12-12,34594a4bbc1ece9d83bcb3e86c6eef09
2022-12-16,27453.0,2022-12-12,6b4fe7509ea03bc85a51d6722c1c8287
2022-12-17,27453.0,2022-12-12,075c0105e6b5ee5024537ae129e485fd
2022-12-18,27453.0,2022-12-12,dd1ed28beaa79e9e1423e504e78667f6
2022-12-19,22534.0,2022-12-19,b456dc9ae7459195ea86b7045824e272
2022-12-20,22534.0,2022-12-19,8a7f4f330fc139ba6c7001ff2a45046d
2022-12-21,22534.0,2022-12-19,2125b6c352fd3bee2055323dcfd217b2
2022-12-22,22534.0,2022-12-19,a66926ea3d09ea41f0aac650a54a3439
2022-12-23,22534.0,2022-12-19,1f948193f2e7c04ca5c3b70f039e9fe4
2022-12-24,22534.0,2022-12-19,9f80319f12fdbc826de2834d4e36ba47
2022-12-25,22534.0,2022-12-19,0640c80ad7e2bcdb33b6330636f5ffc3
2022-12-26,22534.0,2022-12-19,0725e5652dc1f80614275be94d6b9290
2022-12-27,22534.0,2022-12-19,51590694397e69b56a1a04502c7d2b22
2022-12-28,22534.0,2022-12-19,03b76ceb000d34adbdf5b8e72f071c86
2022-12-29,21292.0,2022-12-27,71182f69c0da71b517c3d15093f2be98
2022-12-30,21292.0,2022-12-27,3e2b0b389d80791c2da9911034f15a1d
2022-12-31,21292.0,2022-12-27,8f173cbeb52db3c8d79209978e2a60bf
2023-01-01,21292.0,2022-12-27,f4fab28ca980ec4d87e2ad400beba326
2023-01-02,21292.0,2022-12-27,60db59dca8fbbdbb59b53f810b324c31
2023-01-03,20974.0,2023-01-03,8838171e8fee208429db026e56134dc6
2023-01-04,20974.0,2023-01-03,4b7442117245b7ab3e8509aa56698b01
2023-01-05,20974.0,2023-01-03,1836f2129e066d0c7a169c4bd9c9d95a
2023-01-06,20974.0,2023-01-03,2479db816a31e1bf4ed36489b372255a
2023-01-07,20974.0,2023-01-03,851763ea2a1a80530146ea98fdb61d15
2023-01-08,20974.0,2023-01-03,2cc5999de1f16d430189ababcc39b12e
2023-01-09,20486.0,2023-01-09,7133bd2a5ff2c9ab5b2943cf6d0c41a5
2023-01-10,20486.0,2023-01-09,7aa2d1c246cf1128f56f4c70dbfdc82f
2023-01-11,20486.0,2023-01-09,0c751c189ae4a51d6d56cacd2e0bfb69
2023-01-12,20486.0,2023-01-09,ef5bf3f9d17ff9e2bcfaa81727acb10b
2023-01-13,20486.0,2023-01-09,eb0794c8cec9ae978fcd11f6877e7f28
2023-01-14,20486.0,2023-01-09,c1855c66ca78be79245b3af6af11a59a
2023-01-15,20486.0,2023-01-09,1a1a50c4169075af5982be1c51865643
2023-01-16,20486.0,2023-01-09,a1c398a5668102834c0b58b8ed60b6f5
2023-01-17,21979.0,2023-01-17,03478ab4771de6c9cda9037a2dc31d60
2023-01-18,21979.0,2023-01-17,665ed278f4e01909d37a4674db78576d
2023-01-19,21979.0,2023-01-17,08779f6aea7824c58563551b96b34d8e
2023-01-20,21979.0,2023-01-17,665ce5668aa52a892bc34e99dce9d168
2023-01-21,21979.0,2023-01-17,6d6d2669d05abd6c2076ace2ba41537a
2023-01-22,21979.0,2023-01-17,58480bb4efaa02aedd959bc08b0a919a
2023-01-23,21979.0,2023-01-17,6f33e3a4fd691c73e85193d894021517
2023-01-24,23030.0,2023-01-23,b5055bd39fab9d6626ae2828982b36cf
2023-01-25,23030.0,2023-01-23,930a439b6e17451c932f9b57968dc6b9
2023-01-26,23030.0,2023-01-23,7ca65c16732ce36379eb54a30a993fc5
2023-01-27,23030.0,2023-01-23,96dd3282999a12e9ba489aab64418ec3
2023-01-28,23030.0,2023-01-23,5dfc517873c5b45179b1457b5c85652b
2023-01-29,23030.0,2023-01-23,a09e51c0467c6f1cf326e7c3f69c760c
2023-01-30,23030.0,2023-01-23,c2a2665e1d8c5c50d46b89d64d1245c2
2023-01-31,23030.0,2023-01-23,e89e1f1872ec2b7c966d98b095db9154
2023-02-01,23030.0,2023-01-23,f4c8e3323e48559a4b91f16792e36ffb
2023-02-02,25212.0,2023-02-02,e7b41c6126f5583b00429caa2cef9bf1
2023-02-03,25212.0,2023-02-02,4e906934778a6ff12436721a228c0b4c
2023-02-04,25212.0,2023-02-02,243593d48144e169227ff5a9fbce68cf
2023-02-05,25212.0,2023-02-02,b2023eb86a0636fb678b8c46617a7c1e
2023-02-06,25793.0,2023-02-06,2cd4574d9738cdb976e571fd495fe280
2023-02-07,25793.0,2023-02-06,0fff303ed62492c7eb21236bcdf3f52b
2023-02-08,25793.0,2023-02-06,41d025fb151f4770a622916e8b5b2ef3
2023-02-09,25793.0,2023-02-06,6bdba32f13520a262a2af5d36be8df18
2023-02-10,25793.0,2023-02-06,2abe4bac8e6257fa3dfdec42b6c226e2
2023-02-11,25793.0,2023-02-06,1d101df994cc384d96985d8f15aad679
2023-02-12,25793.0,2023-02-06,c2778ff8e5fc7ec7e450e6db5de3ee79
2023-02-13,26688.0,2023-02-13,53e4ac8739b0ad54c4bdf3317685cdd4
2023-02-14,26688.0,2023-02-13,f1fbe17c2878a3afdb3cea390583879c
2023-02-15,26688.0,2023-02-13,20f93ad89d8493263f7783efe3a245ad
2023-02-16,26688.0,2023-02-13,fecf112d930d89c0f70b94e9963ee868
2023-02-17,26688.0,2023-02-13,b4641f645771cc011d97ea48fab64674
2023-02-18,26688.0,2023-02-13,938b17eb13f12e35c1b45e94eec938d3
2023-02-19,26688.0,2023-02-13,5d8ec588eb1914e841ba3dedecde80d1
2023-02-20,26688.0,2023-02-13,217340e5d54700e46a74e6ef0adfbeb6
2023-02-21,27257.0,2023-02-21,b532b6863b7120bca67662e20f826c3d
2023-02-22,27257.0,2023-02-21,a193dc8aa4211cb0b8352ce68aacd59d
2023-02-23,27257.0,2023-02-21,56d40df6c84e317d3e4ed68aa54cfdfa
2023-02-24,27257.0,2023-02-21,add7b23313682122a690d2136398f0f6
2023-02-25,27257.0,2023-02-21,36e93badd497eba6f2af7f8bacccb204
2023-02-26,27257.0,2023-02-21,1a339b81a14bc34dd13861ca6c1ccde9
2023-02-27,27257.0,2023-02-21,a7514172ca736d5714afa11517ca1b25
2023-02-28,27426.0,2023-02-27,d7dc8980147882f0be28f4483a04c210
2023-03-01,27426.0,2023-02-27,23c92c7e70bd8490cfde3df0fdacb622
2023-03-02,27426.0,2023-02-27,43552756183558063df482b4f2cca66e
2023-03-03,27426.0,2023-02-27,c91e6fdf89f12aebc8feef2e97927ec8
2023-03-04,27426.0,2023-02-27,e7a8b61eca6e6994b7576795c04627bd
2023-03-05,27426.0,2023-02-27,36f18c70ecd803fafec64b334f671648
2023-03-06,27426.0,2023-02-27,636d85c1e64ff080999e252f83cbe9af
2023-03-07,28039.0,2023-03-07,24da3e28be5520b6ad9df95b89fe3c79
2023-03-08,28039.0,2023-03-07,9e6e72aceaeb40739ee415484a87d919
2023-03-09,28039.0,2023-03-07,ef94d5aee041fb10669460037dc9b97b
2023-03-10,28039.0,2023-03-07,48e309073d205119c04d7b921b064735
2023-03-11,28039.0,2023-03-07,d4bc391fb6c1dd8f927022d157b0bf6d
2023-03-12,28039.0,2023-03-07,4d5fec9881c9b6873633c4a49d8c5e56
2023-03-13,28039.0,2023-03-13,aeed84cde593a83a68ca7972acd81397
2023-03-14,28039.0,2023-03-13,a43e44952255c51e6fe28e352bdfefb2
2023-03-15,28039.0,2023-03-13,9c7f349ea2f8bc3cdf15f8063cee830a
2023-03-16,28039.0,2023-03-13,a90c88e575c4895f9b6ff924315bc8ce
2023-03-17,28039.0,2023-03-13,69297ed2d2a1ab997acc9f6790760e6a
2023-03-18,28039.0,2023-03-13,e111d295e3abf6f2b61983a3efe711f8
2023-03-19,28039.0,2023-03-13,f9a892d913d48e5db608fa0276ab89c2
2023-03-20,28291.0,2023-03-20,07da33625b3442fb0a2181ffccdb87ad
2023-03-21,28291.0,2023-03-20,f0df55a60c89914cda9b101bfa04e13f
2023-03-22,28291.0,2023-03-20,59066f9d2f09a73dbf3ed1df8713e123
2023-03-23,28291.0,2023-03-20,95f41bcbf2cd8334bcf39b0238ec89f2
2023-03-24,28291.0,2023-03-20,5252f7ced2aaa812817dc932d122e2d3
2023-03-25,28291.0,2023-03-20,8bf214e0cd0e9642b6e03fbdf97cb6eb
2023-03-26,28291.0,2023-03-20,003d150c5a155185a9424dea750e13cd
2023-03-27,27251.0,2023-03-27,c56849a27949150de5fb077d529d5cea
2023-03-28,27251.0,2023-03-27,b14f89e6813000e40145f185ac248d39
2023-03-29,27251.0,2023-03-27,50864205ea9392b7151ba4326781b7fb
2023-03-30,27251.0,2023-03-27,3d15da0d3cf5d79066ea8d3e8b5d3c7e
2023-03-31,27251.0,2023-03-27,2bc8c0641aed695a22b4874c9fdd8b75
2023-04-01,27251.0,2023-03-27,bcb8ed65231e32a0ef79bbd3eafa21b0
2023-04-02,27251.0,2023-03-27,2b8509630e55bf2332913a1017eccca6
2023-04-03,27251.0,2023-03-27,be9788402eadc71041eadbeda128ff7b
2023-04-04,26106.0,2023-04-03,eb8f17209195411f95561b80fd0f113f
2023-04-05,26106.0,2023-04-03,139875b63aa98d1f5b050ada4b52112a
2023-04-06,26106.0,2023-04-03,eaaecfc154e5a201752fb529cfbc50e0
2023-04-07,26106.0,2023-04-03,3832a1d52224d5c9f62b7553768d62be
2023-04-08,26106.0,2023-04-03,25bfdf70364df8bf8244ddc24511c8a5
2023-04-09,26106.0,2023-04-03,a6e1431b81c4984f38d6d093c7bc0275
2023-04-10,26216.0,2023-04-10,f7b9698738f0b2e379e9661777dbc2a7
2023-04-11,26216.0,2023-04-10,16a831eda929d43af146d46e8dc99ee6
2023-04-12,26216.0,2023-04-10,25f7dcfc9c4a5a2a1fd6971e0b98dcc6
2023-04-13,26216.0,2023-04-10,e28c949606ea3f6a4fd3f39829da8b8c
2023-04-14,26216.0,2023-04-10,30e8991d08e710f8177dfa7008ac642f
2023-04-15,26216.0,2023-04-10,663dfb98cd3bb2da37182eeced4ab01f
2023-04-16,26216.0,2023-04-10,893f6c1377f906b432b6f6a6b397add6
2023-04-17,25542.0,2023-04-17,7a8dbbd872e3cce9e34d12755a2cd04c
2023-04-18,25542.0,2023-04-17,7174d8bd745de77cda6620969875cfc5
2023-04-19,25542.0,2023-04-17,c9f090866921bbb139d23b7d73996457
2023-04-20,25542.0,2023-04-17,28a0ba223f008749b65cda0004ad637d
2023-04-21,25542.0,2023-04-17,966c2bd80eb3b85a911574539bc87d3f
2023-04-22,25542.0,2023-04-17,445d732a106c8f283fbcf1b91802acbf
2023-04-23,25542.0,2023-04-17,d3c73642dcf2a1947b146123061c14b6
2023-04-24,25542.0,2023-04-17,00215679241c330a1ca411b6c67c2895
2023-04-25,25542.0,2023-04-17,064d079e7434d8331d39b5bbb5ede6e9
2023-04-26,25542.0,2023-04-17,39cd64648378af010dfffc7e9ac3999f
2023-04-27,25542.0,2023-04-17,3ecd9422d0261c07fb86cd66bd7ca190
2023-04-28,25542.0,2023-04-17,cfd34e2e30b92b52dc9ec8de16a24be5
2023-04-29,25542.0,2023-04-17,618e4a8159868a6f714a50c37d751f18
2023-04-30,25542.0,2023-04-17,dec2475b24d304c2a209467b082a83a5
