facility_id,page_downloaded_day,facility_cases_cumulative,facility_cases_current,facility_deaths,facility_name,facility_listed,ice_date_updated,page_id
OTRPCNM,2020-08-15,150.0,0.0,0.0,OTERO COUNTY PROCESSING CENTER,Otero County Processing Center,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
PHELPNE,2020-08-15,1.0,0.0,0.0,PHELPS COUNTY JAIL,Phelps County Jail,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
PIC,2020-08-15,133.0,20.0,0.0,PORT ISABEL,Port Isabel Detention Center,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
PIKCOPA,2020-08-15,22.0,0.0,0.0,PIKE COUNTY CORRECTIONAL FACILITY,Pike County Correctional Facility,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
PINEPLA,2020-08-15,64.0,0.0,0.0,PINE PRAIRIE CORRECTIONAL CENTER,Pine Prairie ICE Processing Center,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
POLKJIA,2020-08-15,12.0,1.0,0.0,POLK COUNTY JAIL,Polk County Jail,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
PRLDCTX,2020-08-15,72.0,8.0,0.0,PRAIRIELAND DETENTION FACILITY,Prairieland Detention Facility,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
PULASIL,2020-08-15,53.0,5.0,0.0,PULASKI COUNTY JAIL,Pulaski County Detention Center,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
RGRNDTX,2020-08-15,156.0,156.0,0.0,RIO GRANDE DETENTION CENTER,Rio Grande Detention Center,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
SAJHOLD,2020-08-15,1.0,0.0,0.0,SAN JUAN STAGING FACILITY,San Juan Staging Facility,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
SLRDCAZ,2020-08-15,11.0,2.0,0.0,SAN LUIS REGIONAL DETENTION CENTER,San Luis Regional Detention Center,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
STCDFTX,2020-08-15,155.0,24.0,0.0,SOUTH TEXAS DETENTION COMPLEX,South Texas ICE Processing Center (Pearsall),2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
STCLAMI,2020-08-15,10.0,2.0,0.0,SAINT CLAIR COUNTY JAIL,Saint Clair County Jail,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
STFRCTX,2020-08-15,3.0,2.0,0.0,SOUTH TEXAS FAMILY RESIDENTIAL CENTER,South Texas Family Residential Center (Dilley),2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
STRAFNH,2020-08-15,2.0,2.0,0.0,STRAFFORD COUNTY CORRECTIONS,Strafford County Corrections,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
STWRTGA,2020-08-15,158.0,5.0,2.0,STEWART DETENTION CENTER,Stewart Detention Center,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
TOORANM,2020-08-15,55.0,0.0,0.0,TORRANCE COUNTY DETENTION FACILITY,Torrance County Detention Center,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
WAKULFL,2020-08-15,28.0,27.0,0.0,WAKULLA COUNTY JAIL,Wakulla County Jail,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
WASHCUT,2020-08-15,2.0,1.0,0.0,WASHINGTON COUNTY JAIL (PURGATORY CORRECTIONAL FAC,Washington County Jail,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
WCCPBFL,2020-08-15,72.0,35.0,0.0,BROWARD TRANSITIONAL CENTER,Broward Transitional Center,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
WEBDCTX,2020-08-15,82.0,74.0,0.0,WEBB COUNTY DETENTION CENTER (CCA),Webb County Detention Center (CCA),2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
WYATTRI,2020-08-15,2.0,0.0,0.0,WYATT DETENTION CENTER,Wyatt Detention Center,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
YORCOPA,2020-08-15,5.0,3.0,0.0,YORK COUNTY PRISON,York County Prison,2020-08-14 18:45:00,d2b731ec9719fbfcab19bba1c5ab6fa5
ADLNTCA,2020-08-16,13.0,3.0,0.0,ADELANTO ICE PROCESSING CENTER,Adelanto ICE Processing Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
APPSCLA,2020-08-16,10.0,9.0,0.0,ALLEN PARISH PUBLIC SAFETY COMPLEX,Allen Parish Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
BAKERFL,2020-08-16,3.0,0.0,0.0,BAKER COUNTY SHERIFF'S OFFICE,Baker County Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
BASILLA,2020-08-16,3.0,3.0,0.0,SOUTH LOUISIANA DETENTION CENTER,South Louisiana Correctional Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
BERGENJ,2020-08-16,4.0,2.0,0.0,BERGEN COUNTY JAIL,Bergen County Jail,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
BRINDMA,2020-08-16,1.0,0.0,0.0,BRISTOL COUNTY DETENTION CENTER,Bristol County Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
BTV,2020-08-16,49.0,0.0,0.0,BUFFALO (BATAVIA) SERVICE PROCESSING CENTER,Buffalo (Batavia) Service Processing Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
CALHOMI,2020-08-16,12.0,6.0,0.0,CALHOUN COUNTY CORRECTIONAL CENTER,Calhoun County Correctional Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
CATAHLA,2020-08-16,117.0,15.0,0.0,CATAHOULA CORRECTIONAL CENTER,Catahoula Correctional Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
CCAFLAZ,2020-08-16,18.0,2.0,0.0,"CCA, FLORENCE CORRECTIONAL CENTER",CCA Florence Correctional Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
CCASDCA,2020-08-16,168.0,2.0,1.0,OTAY MESA DETENTION CENTER (SAN DIEGO CDF),Otay Mesa Detention Center (San Diego CDF),2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
CHARLSC,2020-08-16,1.0,0.0,0.0,CHARLESTON COUNTY DETENTION CENTER,Sheriff Al Cannon Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
CHASEKS,2020-08-16,32.0,32.0,0.0,CHASE COUNTY DETENTION FACILITY,Chase County Detention Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
CIBOCNM,2020-08-16,1.0,0.0,0.0,CIBOLA COUNTY CORRECTIONAL CENTER,Cibola County Correctional Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
Columbia Regional Care Center,2020-08-16,1.0,1.0,0.0,COLUMBIA REGIONAL CARE CENTER,Columbia Regional Care Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
CONCOLA,2020-08-16,13.0,9.0,0.0,CONCORDIA PARISH C C,River Correctional Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
CSCNWWA,2020-08-16,8.0,1.0,0.0,NORTHWEST DETENTION CENTER,Tacoma ICE Processing Center (Northwest Detention Center),2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
DENICDF,2020-08-16,23.0,6.0,0.0,DENVER CONTRACT DETENTION FACILITY,Aurora Contract Detention Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
EAZ,2020-08-16,247.0,0.0,0.0,ELOY FEDERAL CONTRACT FACILITY,Eloy Federal Contract Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
ELZICDF,2020-08-16,18.0,0.0,0.0,ELIZABETH CONTRACT DETENTION FACILITY,Elizabeth Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
EPC,2020-08-16,171.0,14.0,0.0,EL PASO SERVICE PROCESSING CENTER,El Paso Service Processing Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
ESSEXNJ,2020-08-16,8.0,4.0,0.0,ESSEX COUNTY CORRECTIONAL FACILITY,Essex County Jail,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
ETOWAAL,2020-08-16,21.0,19.0,0.0,ETOWAH COUNTY JAIL (ALABAMA),Etowah County Jail,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
FLO,2020-08-16,60.0,1.0,0.0,FLORENCE SERVICE PROCESSING CENTER,Florence Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
FREEBMN,2020-08-16,2.0,0.0,0.0,FREEBORN COUNTY ADULT DETENTION CENTER,Freeborn County Adult Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
FRMVLVA,2020-08-16,339.0,250.0,1.0,IMMIGRATION CENTERS OF AMERICA FARMVILLE,Immigration Centers of America - Farmville,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
GLADEFL,2020-08-16,150.0,12.0,1.0,GLADES COUNTY DETENTION CENTER,Glades County Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
GREENMA,2020-08-16,7.0,5.0,0.0,FRANKLIN COUNTY HOUSE OF CORRECTION,Franklin County House of Corrections,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
HASKLTX,2020-08-16,55.0,0.0,0.0,ROLLING PLAINS DETENTION CENTER,Rolling Plains Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
HENDENV,2020-08-16,9.0,9.0,0.0,HENDERSON DETENTION CENTER,Henderson Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
HOUICDF,2020-08-16,125.0,1.0,0.0,HOUSTON CONTRACT DETENTION FACILITY,Houston Contract Detention Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/adams-county-detention-center,2020-08-16,41.0,5.0,0.0,ADAMS COUNTY DETENTION CENTER,Adams County Correctional Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/bluebonnet-detention-facility,2020-08-16,293.0,1.0,0.0,BLUEBONNET DETENTION FACILITY,Bluebonnet Detention Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/caroline-detention-facility,2020-08-16,5.0,1.0,0.0,CAROLINE DETENTION FACILITY,Caroline Detention Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/el-valle-detention-facility,2020-08-16,27.0,26.0,0.0,EL VALLE DETENTION FACILITY,El Valle Detention Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/iah-polk-adult-detention-facility,2020-08-16,18.0,2.0,0.0,IAH POLK ADULT DETENTION FACILITY,IAH Polk Adult Detention Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/jackson-parish-correctional-center,2020-08-16,5.0,3.0,0.0,JACKSON PARISH CORRECTIONAL CENTER,Jackson Parish Correctional,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/joe-corley-detention-facility,2020-08-16,50.0,9.0,0.0,JOE CORLEY DETENTION FACILITY,Joe Corley Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/kay-county-detention-center,2020-08-16,1.0,0.0,0.0,KAY COUNTY DETENTION CENTER,Kay County Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/la-palma-correctional-center,2020-08-16,122.0,4.0,0.0,LA PALMA CORRECTIONAL CENTER,La Palma Correctional Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/mesa-verde-ice-processing-facility,2020-08-16,13.0,13.0,0.0,MESA VERDE ICE PROCESSING FACILITY,Mesa Verde ICE Processing Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/montgomery-processing-center,2020-08-16,206.0,0.0,0.0,MONTGOMERY PROCESSING CENTER,Montgomery Processing Center (Houston),2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/richwood-correctional-center,2020-08-16,73.0,8.0,0.0,RICHWOOD CORRECTIONAL CENTER,Richwood Correctional Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
https://ice.gov/detention-facility/winn-correctional-center,2020-08-16,155.0,27.0,0.0,WINN CORRECTIONAL CENTER,Winn Correctional Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
HUDSONJ,2020-08-16,14.0,5.0,0.0,HUDSON COUNTY CORRECTIONAL CENTER,Hudson County Jail,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
IRADFCA,2020-08-16,2.0,0.0,0.0,IMPERIAL REGIONAL DETENTION FACILITY,Imperial Regional Detention Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
IRWINGA,2020-08-16,31.0,23.0,0.0,IRWIN COUNTY DETENTION CENTER,Irwin County Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
JAMESGA,2020-08-16,51.0,10.0,0.0,FOLKSTON ICE PROCESSING CENTER (D. RAY JAMES),Folkston ICE Processing Center (D. Ray James),2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
JENADLA,2020-08-16,23.0,4.0,0.0,JENA/LASALLE DETENTION FACILITY,LaSalle ICE Processing Center - Jena,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
JENATLA,2020-08-16,123.0,41.0,0.0,ALEXANDRIA STAGING FACILITY,Alexandria Staging Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
JOHNSTX,2020-08-16,1.0,1.0,0.0,JOHNSON COUNTY CORRECTIONS CENTER,Johnson County Law Enforcement Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
KRNRCTX,2020-08-16,73.0,13.0,0.0,KARNES COUNTY RESIDENTIAL CENTER,Karnes County Family Residential Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
KRO,2020-08-16,148.0,30.0,0.0,KROME NORTH SERVICE PROCESSING CENTER,Krome North Service Processing Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
Larkin Behavioral Health Center,2020-08-16,2.0,2.0,0.0,LARKIN BEHAVIORAL HEALTH CENTER,Larkin Behavioral Health Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
LASALLE CORR CTR OLLA,2020-08-16,23.0,14.0,0.0,LASALLE CORR CTR OLLA,LaSalle ICE Processing Center - Olla,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
LIMESTX,2020-08-16,5.0,5.0,0.0,LIMESTONE COUNTY DETENTION CENTER,Limestone County Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
LINCOMO,2020-08-16,1.0,0.0,0.0,LINCOLN COUNTY DETENTION CENTER,Lincoln County Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
LINNJIA,2020-08-16,2.0,1.0,0.0,LINN COUNTY JAIL,Linn County Jail,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
MCHENIL,2020-08-16,4.0,3.0,0.0,MCHENRY COUNTY CORRECTIONAL FACILITY,McHenry County Adult Correctional Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
MOROWOH,2020-08-16,48.0,0.0,0.0,MORROW COUNTY CORRECTIONAL FACILITY,Morrow County Correctional Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
NVSDCNV,2020-08-16,10.0,3.0,0.0,NEVADA SOUTHERN DETENTION CENTER,Nevada Southern Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
NYEPANV,2020-08-16,37.0,34.0,0.0,"NYE COUNTY DETENTION CENTER, SOUTHERN (PAHRUMP)",Nye County Jail,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
OKMULOK,2020-08-16,21.0,12.0,0.0,OKMULGEE COUNTY JAIL,Moore Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
OTRPCNM,2020-08-16,150.0,0.0,0.0,OTERO COUNTY PROCESSING CENTER,Otero County Processing Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
PHELPNE,2020-08-16,1.0,0.0,0.0,PHELPS COUNTY JAIL,Phelps County Jail,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
PIC,2020-08-16,133.0,20.0,0.0,PORT ISABEL,Port Isabel Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
PIKCOPA,2020-08-16,22.0,0.0,0.0,PIKE COUNTY CORRECTIONAL FACILITY,Pike County Correctional Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
PINEPLA,2020-08-16,64.0,0.0,0.0,PINE PRAIRIE CORRECTIONAL CENTER,Pine Prairie ICE Processing Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
POLKJIA,2020-08-16,12.0,1.0,0.0,POLK COUNTY JAIL,Polk County Jail,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
PRLDCTX,2020-08-16,72.0,8.0,0.0,PRAIRIELAND DETENTION FACILITY,Prairieland Detention Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
PULASIL,2020-08-16,53.0,5.0,0.0,PULASKI COUNTY JAIL,Pulaski County Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
RGRNDTX,2020-08-16,156.0,156.0,0.0,RIO GRANDE DETENTION CENTER,Rio Grande Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
SAJHOLD,2020-08-16,1.0,0.0,0.0,SAN JUAN STAGING FACILITY,San Juan Staging Facility,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
SLRDCAZ,2020-08-16,11.0,2.0,0.0,SAN LUIS REGIONAL DETENTION CENTER,San Luis Regional Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
STCDFTX,2020-08-16,155.0,24.0,0.0,SOUTH TEXAS DETENTION COMPLEX,South Texas ICE Processing Center (Pearsall),2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
STCLAMI,2020-08-16,10.0,2.0,0.0,SAINT CLAIR COUNTY JAIL,Saint Clair County Jail,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
STFRCTX,2020-08-16,3.0,2.0,0.0,SOUTH TEXAS FAMILY RESIDENTIAL CENTER,South Texas Family Residential Center (Dilley),2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
STRAFNH,2020-08-16,2.0,2.0,0.0,STRAFFORD COUNTY CORRECTIONS,Strafford County Corrections,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
STWRTGA,2020-08-16,158.0,5.0,2.0,STEWART DETENTION CENTER,Stewart Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
TOORANM,2020-08-16,55.0,0.0,0.0,TORRANCE COUNTY DETENTION FACILITY,Torrance County Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
WAKULFL,2020-08-16,28.0,27.0,0.0,WAKULLA COUNTY JAIL,Wakulla County Jail,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
WASHCUT,2020-08-16,2.0,1.0,0.0,WASHINGTON COUNTY JAIL (PURGATORY CORRECTIONAL FAC,Washington County Jail,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
WCCPBFL,2020-08-16,72.0,35.0,0.0,BROWARD TRANSITIONAL CENTER,Broward Transitional Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
WEBDCTX,2020-08-16,82.0,74.0,0.0,WEBB COUNTY DETENTION CENTER (CCA),Webb County Detention Center (CCA),2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
WYATTRI,2020-08-16,2.0,0.0,0.0,WYATT DETENTION CENTER,Wyatt Detention Center,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
YORCOPA,2020-08-16,5.0,3.0,0.0,YORK COUNTY PRISON,York County Prison,2020-08-14 18:45:00,577f5780b00e001bed798af6e2aa525a
ADLNTCA,2020-08-17,13.0,3.0,0.0,ADELANTO ICE PROCESSING CENTER,Adelanto ICE Processing Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
APPSCLA,2020-08-17,10.0,9.0,0.0,ALLEN PARISH PUBLIC SAFETY COMPLEX,Allen Parish Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
BAKERFL,2020-08-17,3.0,0.0,0.0,BAKER COUNTY SHERIFF'S OFFICE,Baker County Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
BASILLA,2020-08-17,3.0,3.0,0.0,SOUTH LOUISIANA DETENTION CENTER,South Louisiana Correctional Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
BERGENJ,2020-08-17,4.0,2.0,0.0,BERGEN COUNTY JAIL,Bergen County Jail,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
BRINDMA,2020-08-17,1.0,0.0,0.0,BRISTOL COUNTY DETENTION CENTER,Bristol County Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
BTV,2020-08-17,49.0,0.0,0.0,BUFFALO (BATAVIA) SERVICE PROCESSING CENTER,Buffalo (Batavia) Service Processing Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
CALHOMI,2020-08-17,12.0,6.0,0.0,CALHOUN COUNTY CORRECTIONAL CENTER,Calhoun County Correctional Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
CATAHLA,2020-08-17,117.0,15.0,0.0,CATAHOULA CORRECTIONAL CENTER,Catahoula Correctional Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
CCAFLAZ,2020-08-17,18.0,2.0,0.0,"CCA, FLORENCE CORRECTIONAL CENTER",CCA Florence Correctional Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
CCASDCA,2020-08-17,168.0,2.0,1.0,OTAY MESA DETENTION CENTER (SAN DIEGO CDF),Otay Mesa Detention Center (San Diego CDF),2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
CHARLSC,2020-08-17,1.0,0.0,0.0,CHARLESTON COUNTY DETENTION CENTER,Sheriff Al Cannon Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
CHASEKS,2020-08-17,39.0,39.0,0.0,CHASE COUNTY DETENTION FACILITY,Chase County Detention Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
CIBOCNM,2020-08-17,1.0,0.0,0.0,CIBOLA COUNTY CORRECTIONAL CENTER,Cibola County Correctional Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
Columbia Regional Care Center,2020-08-17,1.0,1.0,0.0,COLUMBIA REGIONAL CARE CENTER,Columbia Regional Care Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
CONCOLA,2020-08-17,13.0,9.0,0.0,CONCORDIA PARISH C C,River Correctional Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
CSCNWWA,2020-08-17,8.0,1.0,0.0,NORTHWEST DETENTION CENTER,Tacoma ICE Processing Center (Northwest Detention Center),2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
DENICDF,2020-08-17,23.0,6.0,0.0,DENVER CONTRACT DETENTION FACILITY,Aurora Contract Detention Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
EAZ,2020-08-17,247.0,0.0,0.0,ELOY FEDERAL CONTRACT FACILITY,Eloy Federal Contract Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
ELZICDF,2020-08-17,18.0,0.0,0.0,ELIZABETH CONTRACT DETENTION FACILITY,Elizabeth Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
EPC,2020-08-17,171.0,14.0,0.0,EL PASO SERVICE PROCESSING CENTER,El Paso Service Processing Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
ESSEXNJ,2020-08-17,8.0,4.0,0.0,ESSEX COUNTY CORRECTIONAL FACILITY,Essex County Jail,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
ETOWAAL,2020-08-17,22.0,20.0,0.0,ETOWAH COUNTY JAIL (ALABAMA),Etowah County Jail,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
FLO,2020-08-17,60.0,1.0,0.0,FLORENCE SERVICE PROCESSING CENTER,Florence Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
FREEBMN,2020-08-17,2.0,0.0,0.0,FREEBORN COUNTY ADULT DETENTION CENTER,Freeborn County Adult Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
FRMVLVA,2020-08-17,339.0,250.0,1.0,IMMIGRATION CENTERS OF AMERICA FARMVILLE,Immigration Centers of America - Farmville,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
GLADEFL,2020-08-17,150.0,8.0,1.0,GLADES COUNTY DETENTION CENTER,Glades County Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
GREENMA,2020-08-17,7.0,5.0,0.0,FRANKLIN COUNTY HOUSE OF CORRECTION,Franklin County House of Corrections,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
HASKLTX,2020-08-17,55.0,0.0,0.0,ROLLING PLAINS DETENTION CENTER,Rolling Plains Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
HENDENV,2020-08-17,9.0,9.0,0.0,HENDERSON DETENTION CENTER,Henderson Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
HOUICDF,2020-08-17,125.0,1.0,0.0,HOUSTON CONTRACT DETENTION FACILITY,Houston Contract Detention Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/adams-county-detention-center,2020-08-17,41.0,5.0,0.0,ADAMS COUNTY DETENTION CENTER,Adams County Correctional Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/bluebonnet-detention-facility,2020-08-17,296.0,1.0,0.0,BLUEBONNET DETENTION FACILITY,Bluebonnet Detention Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/caroline-detention-facility,2020-08-17,5.0,0.0,0.0,CAROLINE DETENTION FACILITY,Caroline Detention Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/el-valle-detention-facility,2020-08-17,29.0,28.0,0.0,EL VALLE DETENTION FACILITY,El Valle Detention Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
